id,titulo,enlace,imagen_principal,camaras,area,ciudad,precio,descripcion,habitaciones,banos,tamano,parqueos
2806213,"Apartamento amueblado en renta en Edificio Veinti4, zona 10, Ciudad de Guatemala",https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-edificio-veinti4-zona-10-ciudad-de-guatemala-caa13497/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b6884feed5b-744x467.webp,8,Zona 10,"*Guatemala, Ciudad",$ 850$,Características del apartamento: • 76 m2 •⁠ ⁠1 habitación •⁠ ⁠1 baño •⁠ ⁠Sala •⁠ ⁠Comedor ...,1,1,76 m2,1
2806132,APARTAMENTO EN RENTA ZONA 14 SANTA INES DEL PARQUE,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-santa-ines-del-parque-daa43641/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b6826596fdf-835x467.webp,14,Zona 14,"*Guatemala, Ciudad","$ 2,200",APARTAMENTO EN RENTA ZONA 14 EDIFICIO SANTA INES DEL PARQUE Área de construcción: 159.93 m...,2,2.5,160 m2,2
2806089,"RENTA DE APARTAMENTO EN BARI, FRAIJANES",https://mapainmueble.com/properties/renta-de-apartamento-en-bari-fraijanes-daa43640/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b680470fa39-835x467.webp,9,Carretera a El Salvador,"*Guatemala, Ciudad","$ 570Q 4,500",Código interno: PAA-015-02-23 Agente: Carmen Moreno Teléfono: 3757 2904 Correo: c.moreno@c...,3,1,60 m2,2
2806075,APARTAMENTO EN RENTA ZONA 14,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-daa43639/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b67dda97570-600x467.webp,9,Zona 14,"*Guatemala, Ciudad","$ 2,200","APARTAMENTO EN RENTA EN ZONA 14, EDIFICIO TADEUS Renta $ 2,200 +IVA + mantenimiento (Q3,95...",2,2.5,295 m2,2
2806049,"RENTO APTO 3 HAB Z.16 KANAJUYU REF.6721 *3 HAB, LINEA BLANCA, 2 BAÑOS, 2 PARQUEOS, Q.6000*",https://mapainmueble.com/properties/rento-apto-3-hab-z16-kanajuyu-ref6721-3-hab-linea-blanca-2-banos-2-parqueos-q6000-caa13496/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b67b77738fd-600x467.webp,17,Zona 16,"*Guatemala, Ciudad",$ 2,"RENTO APTO 3 HAB Z.16 KANAJUYU REF.6721 *3 HAB, LINEA BLANCA, 2 BAÑOS, 2 PARQUEOS, Q.6000*...",3,2,na,2
2806009,Apartamento en Alquiler zona 14 TADEUS,https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-tadeus-caa13495/,,14,Zona 14,"*Guatemala, Ciudad","$ 2,200Dólares",Descripción Apartamento en Renta – En Edificio Tadeus Zona 14 – Nivel medio 2 ...,2,2.5,295 m2,2
2805976,APARTAMENTO EN RENTA ZONA 14  EDIFICIO AOKI  LA VILLA,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-edificio-la-villa-daa43422/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-12-67acfc0762bf2-600x467.webp,11,Zona 14,"*Guatemala, Ciudad",$ 775,APARTAMENTO EN VENTA Y RENTA ZONA 14 LA VILLA Precio Renta: $ 775.00 Incluye mantenimiento...,1,1.5,67 m2,2
2805965,Apartamento en renta en Acantos zona 16,https://mapainmueble.com/properties/apartamento-en-renta-en-acantos-zona-16-daa43637/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b673830eded-605x467.webp,10,Zona 16,"*Guatemala, Ciudad","$ 3,800",Lindo apartamento en renta en Acantos de Cayala CARACTERÍSTICAS GENERALES • Sala • Comedor...,4,3.5,338 m2,4
2805945,"Apartamento en renta en Tadeus, zona 14.",https://mapainmueble.com/properties/apartamento-en-renta-en-tadeus-zona-14-daa43636/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b671ac8bcf4-600x467.webp,11,Zona 14,"*Guatemala, Ciudad","$ 2,800",Amplio apartamento en alquiler en Tadeus. CARACTERÍSTICAS GENERALES · Sala · Comedor · 2 b...,2,2.5,295 m2,2
2805938,RENTA DE APARTAMENTO AMUEBLADO ZONA 9 Q6.000,https://mapainmueble.com/properties/renta-de-apartamento-amueblado-zona-9-q6000-daa43635/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b66fe61b0f8-360x467.webp,6,Zona 9,"*Guatemala, Ciudad",$ 780,*Renta de Apartamento* *Amueblado* *Zona 9* Vr. Renta *Q6.000* Area Apto 87.13 M² Area Par...,2,1,87 m2,1
2805768,Apartamento en Renta Zona 14,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-daa43631/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b661da493e9-600x467.webp,8,Zona 14,"*Guatemala, Ciudad","$ 2,200USD",Apartamento en Renta En Edificio Tadeus Zona 14 Nivel medio 2 balcones con excelentes Vist...,2,2.5,295 m2,2
2805696,"Apartamento en Alquiler o Venta Edificio QUO, zona 4 Código 8506966",https://mapainmueble.com/properties/apartamento-en-alquiler-o-venta-edificio-quo-zona-4-codigo-8506966-daa43630/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b65a1233f40-835x467.webp,12,Zona 4,"*Guatemala, Ciudad",$ 580,"Apartamento en Alquiler o Venta Edificio QUO, zona 4 Código 8506966 Precio de Alquiler: $5...",1,1,40 m2,1
2805695,APARTAMENTO EN RENTA TADEUS ZONA 14,https://mapainmueble.com/properties/apartamento-en-renta-tadeus-zona-14-daa43629/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b656fe14ff7-600x467.webp,14,Zona 14,"*Guatemala, Ciudad","$ 2,700mas iva","Apartamento de 295 mts2 en renta. Descripción: 2 habitaciones, 2.5 baños, sala familiar, e...",2,2.5,295 m2,2
2805685,¡¡APARTAMENTO EN RENTA ZONA 16!!,https://mapainmueble.com/properties/apartamento-en-renta-zona-16-daa43628/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b659b30186a-835x467.webp,9,Zona 16,"*Guatemala, Ciudad",$ 600,DISTRIBUCIÓN DEL APARTAMENTO Área de construcción: 83mts2 2 parqueos techados ÁREA FAMILIA...,2,2,83 m2,2
2805643,RENTA APARTAMENTO BENEVENTO,https://mapainmueble.com/properties/renta-apartamento-benevento-daa43626/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b657d00c35f-835x467.webp,7,Zona 14,"*Guatemala, Ciudad",$ 900AMOBLADO,Código interno: PAC-003-03-22 Agente: Carmen Moreno Teléfono: 3757 2904 Correo: c.moreno@c...,1,1,96 m2,2
2805631,Apartamento en Alquiler Acantos de Cayalá Zona 16 Codigo 8507502,https://mapainmueble.com/properties/apartamento-en-alquiler-acantos-de-cayala-zona-16-codigo-8507502-daa43625/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b65782759b6-835x467.webp,9,Zona 16,"*Guatemala, Ciudad","$ 3,800","Apartamento en Alquiler Acantos de Cayalá Zona 16 Precio de Alquiler: $3,800.00 IVA y mant...",3,3.5,338 m2,4
2805620,"RENTO APTO AMUEBLADO 2 HAB Z.10 CITYHAUS REF.6717 *2 HAB, 2 BAÑOS, 2 PARQUEOS, BALCON*",https://mapainmueble.com/properties/rento-apto-amueblado-2-hab-z10-cityhaus-ref6717-2-hab-2-banos-2-parqueos-balcon-caa13494/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b65718f3ba8-835x467.webp,10,Zona 10,"*Guatemala, Ciudad",$ 950,"RENTO APTO AMUEBLADO 2 HAB Z.10 CITYHAUS REF.6717 *2 HAB, 2 BAÑOS, 2 PARQUEOS, BALCON* Cit...",2,na,na,0
2805607,"APARTAMENTO EN RENTA, PARQUE SAN JORGE ZONA 11",https://mapainmueble.com/properties/apartamento-en-renta-parque-san-jorge-zona-11-daa43624/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b655aab30db-800x467.webp,8,Zona 11,"*Guatemala, Ciudad",$ 6335000,Código interno: PAC-014-09-24 Agente: Carmen Moreno Teléfono: 3757 2904 Correo: c.moreno@c...,2,2,65 m2,1
2805581,Apartamento amueblado zona 10,https://mapainmueble.com/properties/apartamento-amueblado-zona-10-daa43623/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b654bf715a3-835x467.webp,6,Zona 10,"*Guatemala, Ciudad",$ 850Dólares,ALQUILER *Apartamento Amueblado zona 10* – Edificio Venti4 – Excelente ubicaci...,1,1,76 m2,1
2805502,"RENTA DE APARTAMENTO FIAMENE, ZONA 10",https://mapainmueble.com/properties/renta-de-apartamento-fiamene-zona-10-daa43622/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b64d8199be6-599x467.webp,12,Zona 10,"*Guatemala, Ciudad","$ 6965,500",Código interno: PAC-005-12-24 Agente: Carmen Moreno Teléfono: 3757 2904 Correo: c.moreno@c...,2,1,43 m2,1
2805454,"RENTA DE APARTAMENTO EN EDIFICIO PORTICO, ZONA 7",https://mapainmueble.com/properties/renta-de-apartamento-en-edificio-portico-zona-7-daa43621/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b64a1befaed-835x467.webp,10,Zona 7,"*Guatemala, Ciudad","$ 6965,500",Código interno: PAC-005-01-25 Agente: Carmen Moreno Teléfono: 3757 2904 Correo: c.moreno@c...,3,2,105 m2,2
2805297,Apartamento de 3 Habitaciones en renta en Bari km 18.5 CAES,https://mapainmueble.com/properties/apartamento-de-3-habitaciones-en-renta-en-bari-km-185-caes-daa43619/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b6428c27719-600x467.webp,7,Carretera a El Salvador,"*Guatemala, Ciudad",$ 585,"Apartamento en Renta en Bari, km 16.5 CAES. Apartamento de 60 m² + 2 parqueos tánden distr...",3,2,60 m2,2
2805109,"Zona 11, Mariscal • Apartamento en renta • Edificio Aralia 1",https://mapainmueble.com/properties/zona-11-mariscal-apartamento-en-renta-edificio-aralia-1-daa43572/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4f8f13dadb-451x467.webp,7,Zona 11,"*Guatemala, Ciudad",$ 6752 habitaciones,-Renta Incluye mantenimiento •65 M² •1 parqueo •Balcón •Sala – Comedor •Cocina •Lava...,2,2,65 m2,1
2804991,Apartamento en ECHO zona 14,https://mapainmueble.com/properties/apartamento-en-echo-zona-14-daa43616/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b625764afb3-600x467.webp,13,Zona 14,"*Guatemala, Ciudad","$ 2,500mant incluido + iva",145mts habitable Nivel bajo Sala-comedor-cocina integrados y balcón amplio 1 baño de visit...,2,2.5,145 m2,2
2804936,Vendo apartamento en Parque San Jorge de 2 habitaciones Zona 11,https://mapainmueble.com/properties/vendo-apartamento-en-parque-san-jorge-de-2-habitaciones-zona-11-daa43612/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b6225da6869-450x467.webp,10,Zona 11,"*Guatemala, Ciudad","$ 118,000Cambio a Q8",Lindo apartamento en Venta en Parque San Jorge de 2 habitaciones 55m2 Nivel medio Sala Com...,2,2,55 m2,2
2804883,Alquilo apartamento en Villas Granada II Cuchilla El Carmen,https://mapainmueble.com/properties/alquilo-apartamento-en-villas-granada-ii-cuchilla-el-carmen-daa43611/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b61ff03774a-835x467.webp,11,Santa Elena Barillas,"*Guatemala, Ciudad",$ 500Cambio a Q8,"Alquilo Lindo apartamento en Villa Granada 2, Cuchilla El Carmen, Carretera a Santa Catari...",3,1,70 m2,2
2804866,APARTAMENTO RENTA ZONA 14,https://mapainmueble.com/properties/apartamento-renta-zona-14-caa13492/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b61dcd1d593-835x467.webp,5,Zona 14,"*Guatemala, Ciudad","$ 2,200Mant incluido",*RENTA APTO SANTA INÉS* *Z14* 152 mts 2 habitaciones 2.5 baños Sala familiar Balcón con vi...,2,2.5,152 m2,2
2804841,Apartamento en renta tipo Pent-house en Fraijanes.,https://mapainmueble.com/properties/apartamento-en-renta-tipo-pent-house-en-fraijanes-daa43609/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b61bb733c7f-835x467.webp,13,Carretera a El Salvador,"*Guatemala, Ciudad",$ 800,Citas al 5632 5544 Walter Xiloj[email protected]Of: 2235-1717 linktr.ee/ejecutivo5...,2,2,106 m2,2
2804765,"Apartamento en Renta – Trento Diez, Zona 10",https://mapainmueble.com/properties/apartamento-en-renta-trento-diez-zona-10-daa43608/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b618984c355-2-835x467.webp,45,Zona 10,"*Guatemala, Ciudad","$ 1,550","RENTA: $1,550 mensuales (mantenimiento incluido, no incluye IVA) Contrato de 1 año Contrat...",3,2,113 m2,2
2804726,Apartamento en Renta y Venta Zona 14,https://mapainmueble.com/properties/apartamento-en-renta-y-venta-zona-14-daa43607/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b618c121f67-2-835x467.webp,45,Zona 14,"*Guatemala, Ciudad","$ 2,500","• 146.38 m2 • Baño de visitas • Sala, comedor • Cocina abierta con gabinetes y línea blanc...",2,2.5,146 m2,2
2804549,Apartamento,https://mapainmueble.com/properties/apartamento-daa43606/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b60e7175b03-640x467.webp,2,Zona 10,"*Guatemala, Ciudad",$ 905,"🌆 Vive con estilo cerca del corazón de la Diagonal 6 Ejecutivo, Profesional o Universitari...",1,1.5,71 m2,1
2804498,Apartamento en Zona 10,https://mapainmueble.com/properties/apartamento-en-zona-10-daa43605/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b607b9b1009-835x467.webp,6,Zona 10,"*Guatemala, Ciudad","$ 1,100",Edificio – Gym completo (pequeño) – Área para eventos Apartamento – semi amueblado – Ubica...,2,2,na,2
2804765,"Apartamento en Renta – Trento Diez, Zona 10",https://mapainmueble.com/properties/apartamento-en-renta-trento-diez-zona-10-daa43608/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b618984c355-2-835x467.webp,45,Zona 10,"*Guatemala, Ciudad","$ 1,550","RENTA: $1,550 mensuales (mantenimiento incluido, no incluye IVA) Contrato de 1 año Contrat...",3,2,113 m2,2
2804726,Apartamento en Renta y Venta Zona 14,https://mapainmueble.com/properties/apartamento-en-renta-y-venta-zona-14-daa43607/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b618c121f67-2-835x467.webp,45,Zona 14,"*Guatemala, Ciudad","$ 2,500","• 146.38 m2 • Baño de visitas • Sala, comedor • Cocina abierta con gabinetes y línea blanc...",2,2.5,146 m2,2
2804549,Apartamento,https://mapainmueble.com/properties/apartamento-daa43606/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b60e7175b03-640x467.webp,2,Zona 10,"*Guatemala, Ciudad",$ 905,"🌆 Vive con estilo cerca del corazón de la Diagonal 6 Ejecutivo, Profesional o Universitari...",1,1.5,71 m2,1
2804498,Apartamento en Zona 10,https://mapainmueble.com/properties/apartamento-en-zona-10-daa43605/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b607b9b1009-835x467.webp,6,Zona 10,"*Guatemala, Ciudad","$ 1,100",Edificio – Gym completo (pequeño) – Área para eventos Apartamento – semi amueblado – Ubica...,2,2,na,2
2804488,Apartamento en renta en Parque en zona 11 de 3 habitaciones,https://mapainmueble.com/properties/apartamento-en-renta-en-parque-en-zona-11-de-3-habitaciones-daa43604/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b60646afd43-835x467.webp,9,Zona 11,"*Guatemala, Ciudad",$ 750,Nivel alto vista hacia la ciudad 79 mts2 de construcción 3 habitaciones – Cuarto Pri...,3,2,79 m2,2
2804466,Apartamento en renta zona 16 / Cañadas 16,https://mapainmueble.com/properties/apartamento-en-renta-zona-16-canadas-16-daa43603/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b5fa6bd882b-835x467.webp,9,Zona 16,"*Guatemala, Ciudad",$ 635,• 80.09 m2 • Sala / Comedor • Cocina con gabinetes y línea blanca • Área de lavandería con...,3,1,80 m2,2
2804347,Apartamento Zona 10 Villa Luna,https://mapainmueble.com/properties/apartamento-zona-10-villa-luna-daa43602/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b5f96d27c15-835x467.webp,12,Zona 10,"*Guatemala, Ciudad","$ 664Precio en Q. 5,000.00","Construcción: 110 mts2 + Un parqueo techado. Apartamento súper amplio en nivel bajo Sala, ...",2,2,110 m2,1
2804340,Apartamento Amueblado en Renta Zona 14 codigo.CA34654,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-zona-14-codigoca34654-caa13491/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b5f732814ff-835x467.webp,6,Zona 14,"*Guatemala, Ciudad",$ 900,"Área de construcción 70 m2 Equipado completo Pasillo de ingreso Sala, Comedor Cocina 2 Hab...",2,1,70 m2,2
2804321,"Hermoso apartamento en alquiler, Edificio Veinti4 zona 10",https://mapainmueble.com/properties/hermoso-apartamento-en-alquiler-edificio-veinti4-zona-10-caa13490/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b5ed4ef3659-835x467.webp,12,Zona 10,"*Guatemala, Ciudad","$ 1,600","167 mts Nivel alto con balcón Sala, comedor y cocina Sala familiar Cuarto de servicio con ...",3,2,na,2
2804184,APARTAMENTO ZONA 15,https://mapainmueble.com/properties/apartamento-zona-15-daa43596/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b57ac03cc5d-600x467.webp,8,Zona 15,"*Guatemala, Ciudad","$ 1,200","Apartamento en alquiler zona 15 120 m² 2 dormitorios principal con walk-in closet, baño y ...",2,2,120 m2,2
2804028,"Apartamento en Alquiler/Venta Edificio QUO, zona 4 N11 / EN DIRECTO O",https://mapainmueble.com/properties/apartamento-en-alquilerventa-edificio-quo-zona-4-n11-en-directo-o-daa43595/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b56181a23cd-835x467.webp,13,Zona 4,"*Guatemala, Ciudad",$ 580,"Apartamento en Alquiler / Venta Edificio QUO, zona 4 Precio de Alquiler: $580.00 + IVA, in...",1,1,40 m2,1
2804013,"Apartamento en Alquiler Edificio Torre Praga, zona 15 VH1 N5 / EN DIRECTO",https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-torre-praga-zona-15-vh1-n5-en-directo-daa43594/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b560bdb9a48-600x467.webp,14,Zona 15,"*Guatemala, Ciudad","$ 1,250","Apartamento en Alquiler Edificio Torre Praga Zona 15, Vista Hermosa I Precio de Alquiler: ...",2,2,90 m2,2
2804002,"Apartamento en Alquiler Edificio Acantos de Cayalá, zona 16 N8 / EN DIRECTO T2",https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-acantos-de-cayala-zona-16-n8-en-directo-t2-daa43593/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b55f66984b8-606x467.webp,10,Zona 16,"*Guatemala, Ciudad","$ 3,800","Apartamento en Alquiler Acantos de Cayalá Zona 16 Precio de Alquiler: $3,800.00 IVA y mant...",3,3.5,338 m2,4
2803977,"RENTA de Apartamento Amueblado en Zona 15 CityMax Diamond Apartamento Amueblado en Renta en Zona 15, Edificio Trivia.",https://mapainmueble.com/properties/renta-de-apartamento-amueblado-en-zona-15-citymax-diamond-apartamento-amueblado-en-renta-en-zona-15-edificio-trivia-daa43591/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b54437be1db-800x467.webp,15,Zona 15,"*Guatemala, Ciudad","$ 1,450Edificio Trivia zona 15",AMENIDADES: • Piscina. • Canchas deportivas. • Área Social Exterior. • Parrilla. • Área de...,3,2,127 m2,2
2803942,Apartamento en renta zona 14 Área de Las Américas,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-area-de-las-americas-daa43589/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b53554e8397-800x467.webp,13,Zona 14,"*Guatemala, Ciudad","$ 2,200","Sala, comedor Cocina Amplio balcón Dormitorio de servicio lavandería Baño de visita Sala f...",2,2.5,160 m2,2
2803905,Estrena apartamento en zona 10,https://mapainmueble.com/properties/estrena-apartamento-en-zona-10-daa43588/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b52a8ddb3e5-835x467.webp,9,Zona 10,"*Guatemala, Ciudad",$ 750Listo para estrenar,"Apartamento de dos habitaciones en nivel alto con acceso a gimnasio, business center, roof...",2,1,44 m2,0
2803766,Apartamento Amueblado en renta zona 14 Tiffany 5ta.Avenida,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-zona-14-tiffany-5taavenida-daa43586/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b52a4ad3910-800x467.webp,13,Zona 14,"*Guatemala, Ciudad","$ 1,850","Apartamento Amueblado en renta zona 14 Tiffany 5ta.Avenida Sala, comedor Cocina Lavandería...",2,2,125 m2,2
2803721,APARTAMENTO EN RENTA EN EDIFICIO PRÓSPERA EN ZONA 3,https://mapainmueble.com/properties/apartamento-en-renta-en-edificio-prospera-en-zona-3-caa13486/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b51f08e6deb-758x467.webp,15,Zona 3,"*Guatemala, Ciudad",$ 400+IVA,"Torres de apartamentos en un entorno práctico y céntrico, diseñado para brindarte bienesta...",2,1,48 m2,0
2803687,Zen Cayalá renta amueblado de 3 hab + servicio,https://mapainmueble.com/properties/zen-cayala-renta-amueblado-de-3-hab-servicio-daa43585/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b51307980ba-600x467.webp,13,Zona 16,"*Guatemala, Ciudad","$ 2,800mant. incluido","Hermoso apartamento completamente amueblado Nivel alto *250mts habitable *recibidor, baño ...",3,2.5,250 m2,2
2803606,Alquilo Apartamento Carretera a El Salvador Km 18.5 EDIFICIO BARI,https://mapainmueble.com/properties/alquilo-apartamento-carretera-a-el-salvador-km-185-edificio-bari-daa43584/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b50e784063b-835x467.webp,12,Santa Catarina Pinula,"*Guatemala, Ciudad",$ 560,"Descripción: Sala, comedor y cocina incluya línea blanca todo en un mismo ambiente, con ba...",3,1,60 m2,2
2803536,Apartamento Amueblado en Renta en Kanajuyú Zona 16,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-kanajuyu-zona-16-daa43583/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b50c4d3f229-2-800x467.webp,51,Zona 16,"*Guatemala, Ciudad","$ 1,500$",Apartamento Amueblado en Renta en Kanajuyú Zona 16 Guatemala • 3 habitaciones • 2 ½ baños ...,3,2.5,104 m2,2
2803491,Apartamento en renta en Alhambra zona 15 de 2 habitaciones,https://mapainmueble.com/properties/apartamento-en-renta-en-alhambra-zona-15-de-2-habitaciones-daa43581/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b509231a269-600x467.webp,5,Zona 15,"*Guatemala, Ciudad",$ 950,"Apartamento en Renta Zona 15 Casa Alhambra Área de sala, comedor, cocina y Lavandería Líne...",2,2,na,2
2803469,Apartamento en alquiler Edificio Brunelo ID#2288,https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-brunelo-id2288-daa43580/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b5073ece19f-835x467.webp,4,Zona 10,"*Guatemala, Ciudad",$ 800,"Ubicado en el corazón de Zona 10, este apartamento en Edificio Brunelo ofrece un diseño mo...",1,0.5,40 m2,1
2803457,"Apartamento en Renta Zona 5, Edificio Centrico Nuevo con linea blanca cuenta cona: 1 Habitacion, 2 baños, 1 parqueo",https://mapainmueble.com/properties/apartamento-en-renta-zona-5-edificio-centrico-nuevo-con-linea-blanca-cuenta-cona-1-habitacion-2-banos-1-parqueo-daa43579/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b5068c0a959-600x467.webp,11,Zona 5,"*Guatemala, Ciudad","$ 692Q 5,500.00",Descripción Apartamento en Renta Edificio Centrico Zona 5 Nuevo para estrenar Nivel 13 62 ...,1,2,62 m2,1
2803451,Apartamento en Renta Edificio Providencia ID#2285,https://mapainmueble.com/properties/apartamento-en-renta-edificio-providencia-id2285-daa43578/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b505676a86f-835x467.webp,5,Zona 13,"*Guatemala, Ciudad","$ 1,100","Ubicado en una zona céntrica y de fácil acceso, este apartamento en Edificio Providencia o...",2,2.5,77 m2,2
2803444,Apartamento en renta en Céntrico zona 5 de 1 habitación,https://mapainmueble.com/properties/apartamento-en-renta-en-centrico-zona-5-de-1-habitacion-daa43577/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b5038b9fbe0-835x467.webp,6,Zona 5,"*Guatemala, Ciudad",$ 725,Apartamento en Renta en Céntrico zona 5 62 mts2 Nivel alto -Sala y comedor -Cocina -1 Habi...,1,1,62 m2,1
2803386,Apartamento en alquiler Edificio Brunelo ID #2278,https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-brunelo-id-2278-caa13485/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b501d94ccf9-835x467.webp,3,Zona 10,"*Guatemala, Ciudad","$ 1,600","Ubicado en una de las zonas más dinámicas de la ciudad, este apartamento en Edificio Brune...",3,2,82 m2,1
2803313,Apartamento en alquiler zona 16 con jardín,https://mapainmueble.com/properties/apartamento-en-alquiler-zona-16-con-jardin-daa43576/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4ff0134dbf-835x467.webp,11,Zona 16,"*Guatemala, Ciudad",$ 800,"Apartamento con jardín en zona 16 ubicado en Vista Hermosa 4 Amplios ambientes, primer niv...",2,2,125 m2,2
2803279,"Apartamento En Renta Zona 5 Torre Asuncion Sur, Nivel alto cuenta con: 2 habitaciones, 1 baño, 1 parqueo y lavanderia equipada",https://mapainmueble.com/properties/apartamento-en-renta-zona-5-torre-asuncion-sur-nivel-alto-cuenta-con-2-habitaciones-1-bano-1-parqueo-y-lavanderia-equipada-daa43575/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4fe13b3a28-600x467.webp,11,Zona 5,"*Guatemala, Ciudad","$ 604Q 4,800.00","Descripción Apartamento Nivel 13 con 49m2 de construcción *en Renta* PRECIOS Q 4,8000.00 •...",2,1,49 m2,1
2803237,Apartamento en renta en Cendana zona 9 de 2 habitaciones,https://mapainmueble.com/properties/apartamento-en-renta-en-cendana-zona-9-de-2-habitaciones-daa43574/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4faac6468c-835x467.webp,5,Zona 9,"*Guatemala, Ciudad",$ 850,53 m2 más 1 parqueo Sala-comedor Cocina con línea blanca Área de lavandería sin línea blan...,2,2,53 m2,1
2803223,"Apartamento en Renta, Zona 10",https://mapainmueble.com/properties/apartamento-en-renta-zona-10-daa43573/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4f9e490eca-835x467.webp,13,Zona 10,"*Guatemala, Ciudad","$ 1,275",• 158.87 m2 de construcción • 3 Habitaciones • 2 Baños • 2 Parqueos Habitación 1 con: • Wa...,3,2,na,2
